Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Estimates Start After
Germany,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",850.475,715.546,690.923,689.294,649.434,658.536,940.551,"1,170.415","1,261.83","1,252.635","1,592.591","1,868.521","2,127.853","2,069.687","2,210.828","2,593.835","2,504.536","2,221.402","2,246.306","2,202.792","1,955.283","1,951.98","2,085.565","2,510.043","2,822.205","2,866.046","3,004.953","3,444.723","3,770.15","3,426.672","3,423.466","3,761.142","3,545.946","3,753.687","3,904.921","3,383.091","3,496.606","3,700.613","4,029.14",2017
Germany,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","11,067.707","9,294.292","8,980.869","8,991.058","8,505.461","8,646.016","12,340.143","15,353.218","16,452.169","16,170.706","20,172.523","23,364.326","26,432.955","25,568.585","27,244.565","31,901.248","30,743.139","27,253.126","27,580.223","27,053.846","24,003.789","23,945.534","25,565.13","30,779.565","34,646.669","35,236.678","37,018.783","42,531.246","46,681.071","42,576.208","42,641.416","46,852.925","44,089.275","46,544.947","48,218.87","41,415.169","42,460.686","44,769.224","48,669.628",2017
Germany,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015 Primary domestic currency: Euro Data last updated: 09/2018,49.014,52.113,54.852,56.654,58.011,59.22,59.146,59.289,60.044,61.713,63.371,65.572,68.881,71.964,73.919,75.2,76.158,77.325,77.792,78.292,79.358,80.875,81.967,82.808,84.292,85.933,87.483,89.458,91.917,92.125,93.192,95.508,97.525,99.092,99.85,99.992,100.383,102.092,103.937,2017
Germany,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",5.447,6.324,5.256,3.284,2.396,2.084,-0.125,0.242,1.274,2.778,2.687,3.474,5.046,4.476,2.717,1.733,1.274,1.532,0.604,0.643,1.362,1.911,1.35,1.027,1.791,1.948,1.804,2.258,2.748,0.227,1.158,2.486,2.112,1.606,0.765,0.142,0.392,1.702,1.807,2017
Germany,Volume of imports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017 Base year: 2000 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: Yes, from 1991 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2018",3.087,-2.961,-0.758,2.678,5.275,4.034,3.233,4.584,5.467,8.592,10.768,9.527,2.499,-6.561,8.248,7.275,4.137,9.186,8.906,8.599,11.319,1.156,-2.514,5.685,7.062,6.023,11.505,6.516,1.785,-9.635,12.623,7.15,0.368,3.1,3.598,5.205,3.987,5.324,3.58,2017
Germany,Volume of exports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017 Base year: 2000 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: Yes, from 1991 Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2018",5.432,7.212,3.742,-0.508,8.852,7.446,-1.2,0.746,5.665,10.286,11.342,14.2,-1.262,-6.027,7.941,6.865,6.043,12.416,7.101,4.992,14.526,6.095,4.261,1.807,10.323,6.97,12.812,9.658,1.281,-14.256,14.165,8.442,3.486,1.887,4.621,4.739,2.142,5.296,3.162,2017
Germany,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2017 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 09/2018,3.359,4.831,6.734,8.099,8.058,8.124,7.834,7.843,7.735,6.79,6.155,5.47,6.592,7.775,8.425,8.233,8.908,9.658,9.383,8.558,7.95,7.8,8.6,9.708,10.333,11.008,10.042,8.575,7.383,7.667,6.933,5.858,5.367,5.242,5.008,4.625,4.15,3.75,3.473,2017
Germany,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2017 Notes: Data until 1990 refers to German federation only (West Germany). Data from 1991 refer to United Germany. Primary domestic currency: Euro Data last updated: 09/2018,76.843,76.988,76.933,76.664,76.355,76.166,76.219,76.233,76.697,77.463,78.949,79.973,80.5,80.947,81.148,81.308,81.467,81.51,81.446,81.423,81.457,81.518,81.579,81.549,81.457,81.337,81.174,80.993,80.764,80.483,80.285,80.276,80.427,80.647,80.983,81.687,82.349,82.66,82.786,2017
Germany,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39.133,41.619,45.156,47.518,54.779,57.646,58.689,59.423,59.983,58.861,57.745,59.406,63.073,64.766,66.992,66.493,63.664,65.152,72.581,80.946,78.617,79.844,77.506,74.594,70.904,67.9,63.852,59.768,2017
Ghana,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",0.453,-3.494,-6.922,-4.841,8.962,5.092,5.199,4.795,5.628,5.086,3.329,5.3,3.899,3.72,3.613,4.236,4.648,4.845,4.694,4.429,3.736,4.182,4.548,5.248,5.578,5.868,6.25,4.347,9.15,4.844,7.9,14.047,9.293,7.313,3.987,3.835,3.722,8.439,6.293,2017
Ghana,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",24.995,42.36,50.424,33.431,12.059,10.121,9.195,7.783,8.333,8.419,9.986,11.228,11.041,9.718,8.866,10.525,11.287,11.219,12.18,12.564,8.112,8.652,10.038,12.425,14.458,17.47,20.411,24.758,28.528,25.59,32.174,39.565,41.939,47.806,38.774,36.893,42.788,47.015,51.815,2017
Ghana,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","2,495.65","4,018.092","4,543.805","2,861.91",980.752,802.616,710.994,586.848,612.613,603.545,698.034,765.265,733.812,629.757,560.272,648.477,678.106,657.217,695.754,699.831,440.557,458.197,518.345,625.627,709.83,836.35,952.758,"1,126.861","1,266.113","1,107.394","1,357.644","1,627.899","1,682.583","1,870.158","1,479.018","1,372.174","1,551.767","1,662.585","1,786.652",0
Ghana,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: 2012 Primary domestic currency: Ghanaian cedi Data last updated: 08/2018,0.057,0.123,0.151,0.335,0.469,0.518,0.645,0.901,1.184,1.483,2.035,2.403,2.644,3.304,4.126,6.573,9.497,11.855,14.132,15.895,19.886,26.435,30.36,38.443,43.312,49.85,55.674,61.647,71.822,81.259,86.702,93.357,99.959,111.621,128.907,151.019,177.378,199.323,218.204,2017
Ghana,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",50.005,116.504,22.485,122.245,40.03,10.301,24.539,39.758,31.369,25.237,37.241,18.097,10.049,24.942,24.874,59.317,44.487,24.825,19.208,12.471,25.113,32.932,14.846,26.626,12.666,15.095,11.683,10.729,16.505,13.139,6.698,7.676,7.072,11.666,15.486,17.153,17.455,12.372,9.472,2017
Ghana,Volume of imports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017 Base year: 2011 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Ghanaian cedi Data last updated: 08/2018",9.4,-5.5,-3.5,-3.4,58.508,4.828,14.777,17.781,7.426,3.603,8.139,3.391,4.343,12.719,6.156,5.661,20.596,11.853,11.598,9.556,-7.755,8.774,0.171,13.978,22.593,17.15,26.721,23.924,25.812,-15.913,30.745,46.843,10.847,1.756,-15.005,1.036,-2.864,9.038,4.96,2017
Ghana,Volume of exports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017 Base year: 2011 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Ghanaian cedi Data last updated: 08/2018",-13.6,-60.4,-33,0,3.709,21.111,12.707,11.897,9.106,9.074,10.521,20.542,7.263,18.379,6.745,7.181,8.023,1.24,21.298,12.804,-0.141,-5.205,-1.914,-1.54,8.629,1.473,10.072,6.363,8.591,-0.103,13.58,38.957,5.889,9.6,3.401,-8.396,5.808,31.044,-0.805,2017
Ghana,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,Population,Persons,Millions,Source: National Statistics Office Latest actual data: IMF staff estimates Notes: Data cannot be confirmed by national sources at this time. Primary domestic currency: Ghanaian cedi Data last updated: 08/2018,10.015,10.542,11.097,11.681,12.296,12.61,12.933,13.263,13.602,13.95,14.306,14.672,15.046,15.431,15.825,16.23,16.644,17.07,17.506,17.953,18.412,18.883,19.366,19.861,20.368,20.889,21.423,21.97,22.532,23.108,23.699,24.304,24.926,25.563,26.216,26.886,27.573,28.278,29.001,0
Ghana,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28.294,27.428,34.122,51.037,76.638,67.798,60.455,65.676,57.18,78.801,111.945,87.223,81.861,74.19,57.63,47.719,26.216,31.044,33.593,36.087,46.259,42.609,47.941,57.205,70.157,72.221,73.405,71.837,71.194,2017
Greece,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",0.677,-1.556,-1.13,-1.078,2.007,2.513,0.515,-2.257,4.288,3.799,--,3.102,0.697,-1.599,2,2.1,2.863,4.484,3.895,3.072,3.92,4.132,3.923,5.795,5.061,0.599,5.652,3.274,-0.335,-4.301,-5.478,-9.132,-7.3,-3.242,0.74,-0.291,-0.244,1.351,2.049,2017
Greece,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",57.01,52.605,54.878,49.603,48.329,47.936,56.421,65.682,76.447,79.25,97.963,105.633,116.466,109.022,116.678,136.942,145.872,143.326,144.644,149.412,132.198,136.284,154.307,202.272,240.774,248.184,273.547,318.94,356.14,330.837,299.919,288.062,245.807,239.937,237.406,195.64,192.77,200.69,218.057,2017
Greece,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","5,948.312","5,422.695","5,623.925","5,050.595","4,895.517","4,832.492","5,670.974","6,577.878","7,632.639","7,879.212","9,679.318","10,282.862","11,234.158","10,451.746","11,122.873","12,997.524","13,776.698","13,484.135","13,526.691","13,901.672","12,268.253","12,577.02","14,171.836","18,530.221","22,007.85","22,624.066","24,857.207","28,899.948","32,198.014","29,819.229","26,972.873","25,896.934","22,171.911","21,805.257","21,726.89","18,018.04","17,875.98","18,637.27","20,311.014",2017
Greece,"Inflation, average consumer prices",Index,,"Source: National Statistics Office. Formally, the National Statistical Office (ELSTAT) Latest actual data: 2017. For quarterly data, latest actual is 2018Q2. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Euro Data last updated: 09/2018",6.189,7.696,9.345,11.2,13.263,15.854,19.518,22.712,25.773,29.306,35.269,42.145,48.833,55.842,61.918,67.378,72.682,76.637,80.099,81.814,84.184,87.249,90.671,93.799,96.631,100,103.314,106.402,110.903,112.397,117.684,121.354,122.609,121.562,119.868,118.557,118.573,119.922,120.778,2017
Greece,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",24.668,24.353,21.42,19.859,18.419,19.531,23.113,16.361,13.48,13.706,20.347,19.498,15.869,14.352,10.881,8.818,7.873,5.441,4.517,2.141,2.897,3.642,3.921,3.45,3.02,3.486,3.314,2.989,4.23,1.347,4.704,3.118,1.035,-0.854,-1.394,-1.094,0.013,1.138,0.714,2017
Greece,Volume of imports of goods and services,Percent change,,"Source: National Statistics Office. Formally, the National Statistics Office (ELSTAT). Based on customs data. Latest actual data: 2017 Base year: 2005 Methodology used to derive volumes: Other Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Includes all transactions Oil coverage: Primary or unrefined products; Secondary or refined products. Most imports are unrefined while most exports are refined. Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Euro Data last updated: 09/2018",9.337,6.458,-2.605,2.579,-2.126,4.431,13.877,2.141,7.336,10.473,8.361,5.839,1.076,0.629,1.498,8.939,9.939,8.439,18.164,14.487,20.182,0.992,-3.434,7.393,4.418,0.854,13.311,15.501,1.32,-20.353,-3.431,-9.448,-9.099,-2.393,7.678,0.404,0.253,7.516,3.952,2017
Greece,Volume of exports of goods and services,Percent change,,"Source: National Statistics Office. Formally, the National Statistics Office (ELSTAT). Based on customs data. Latest actual data: 2017 Base year: 2005 Methodology used to derive volumes: Other Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Includes all transactions Oil coverage: Primary or unrefined products; Secondary or refined products. Most imports are unrefined while most exports are refined. Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Euro Data last updated: 09/2018",11.073,8.404,-16.461,-5.846,10.944,1.832,16.848,5.94,-2.125,1.938,-3.465,4.124,10.02,-2.597,7.387,3.001,4.082,23.103,4.514,24.444,22.184,0.119,-7.323,-0.736,18.552,3.34,5.212,10.618,3.473,-18.52,4.861,0.028,1.173,1.512,7.749,3.091,-1.82,6.768,4.817,2017
Greece,Unemployment rate,Percent of total labor force,,"Source: National Statistics Office. Formally, the National Statistical Office (ELSTAT) Latest actual data: 2017. For quarterly data, latest actual is 2017Q4. Notes: The historical data source for unit labor costs in manufacturing is eurostat. Employment type: National definition Primary domestic currency: Euro Data last updated: 09/2018",2.663,4,5.8,7.9,8.1,7.8,7.4,7.4,7.7,7.5,7,7.7,8.7,9.7,9.6,10,10.3,10.3,11.2,12.125,11.35,10.775,10.35,9.775,10.6,10,9,8.4,7.75,9.6,12.725,17.85,24.425,27.475,26.5,24.9,23.55,21.45,19.85,2017
Greece,Population,Persons,Millions,"Source: National Statistics Office. Formally, the Statistical Office of the European Communities (EUROSTAT) Latest actual data: 2017 Primary domestic currency: Euro Data last updated: 09/2018",9.584,9.701,9.758,9.821,9.872,9.92,9.949,9.985,10.016,10.058,10.121,10.273,10.367,10.431,10.49,10.536,10.588,10.629,10.693,10.748,10.776,10.836,10.888,10.916,10.94,10.97,11.005,11.036,11.061,11.095,11.119,11.123,11.086,11.004,10.927,10.858,10.784,10.768,10.736,2017
Greece,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,22.526,26.681,29.31,33.591,40.061,46.621,47.142,52.413,57.069,59.821,73.155,74.683,79.968,100.288,98.296,98.99,101.335,99.452,97.425,98.906,104.935,107.081,104.863,101.456,102.87,107.392,103.574,103.103,109.416,126.745,146.25,180.564,159.586,177.946,180.212,178.779,183.453,181.779,188.064,2017
Grenada,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",15.067,1.375,4.107,3.295,3.963,5.988,7.358,9.073,2.916,3.758,4.241,1.423,-0.813,-1.956,1.838,2.196,4.386,4.916,11.808,6.981,5.063,-2.024,3.437,9.464,-0.647,13.273,-3.993,6.123,0.948,-6.613,-0.511,0.765,-1.155,2.351,7.344,6.438,3.684,5.077,3.61,2017
Grenada,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",0.111,0.116,0.125,0.132,0.146,0.168,0.188,0.215,0.236,0.267,0.278,0.301,0.31,0.31,0.325,0.342,0.367,0.392,0.446,0.482,0.52,0.52,0.54,0.591,0.599,0.695,0.699,0.759,0.826,0.771,0.771,0.779,0.8,0.843,0.911,0.997,1.056,1.119,1.192,2017
Grenada,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","1,246.003","1,276.906","1,347.451","1,373.168","1,478.411","1,678.863","1,873.217","2,163.51","2,410.287","2,759.682","2,888.348","3,118.149","3,191.017","3,151.541","3,270.578","3,413.022","3,640.139","3,878.391","4,401.422","4,751.576","5,117.59","5,109.959","5,292.233","5,773.074","5,836.178","6,754.513","6,766.487","7,324.191","7,947.445","7,395.089","7,365.667","7,410.478","7,583.189","7,956.077","8,574.014","9,342.059","9,857.475","10,405.303","11,031.941",2016
Grenada,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: Jan. 2010 = 100 Primary domestic currency: Eastern Caribbean dollar Data last updated: 07/2018,36.13,42.918,46.271,49.092,51.87,53.168,53.464,52.997,55.117,58.2,59.786,61.367,63.685,65.474,69.687,71.797,73.256,74.168,75.21,75.642,77.262,78.553,79.392,81.103,82.978,85.863,89.513,92.968,100.436,100.126,103.567,106.708,109.281,109.233,108.158,107.526,109.371,110.368,113.23,2017
Grenada,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",15.485,18.787,7.813,6.095,5.66,2.501,0.557,-0.872,4,5.593,2.724,2.645,3.778,2.809,6.435,3.027,2.032,1.245,1.405,0.574,2.142,1.671,1.067,2.155,2.313,3.476,4.252,3.859,8.033,-0.309,3.437,3.033,2.411,-0.044,-0.983,-0.584,1.716,0.911,2.594,2017
Grenada,Volume of imports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017. Preliminary. Notes: On account of a methodological change to the compilation of balance of payments statistics, data for BOP series before 2014 have been removed. Base year: 1999 Methodology used to derive volumes: Weighted average of volume changes Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Eastern Caribbean dollar Data last updated: 07/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.215,3.08,13.166,-0.638,2017
